id,name,barcode,category,Énergie (kJ),Sel (g),Protéines (g),Sucres (g),Glucides (g),Matières grasses (g),Acides gras saturés (g),Fibres alimentaires (g),Biotine (µg),Vitamine B1 (Thiamine) (mg),Vitamine E (Tocopherol) (mg),Acide folique (µg),Vitamine A (µg),Vitamine D (Cholacalciferol) (µg),Vitamine C (Acide ascorbique) (mg),Vitamine B6 (Pyridoxine) (mg),Vitamine B5 (acide pantothénique) (mg),Vitamine B3 (Niacine) (mg),Vitamine B2 (Riboflavine) (mg),Vitamine B12 (Cobalamine) (µg)
17381,AGNESI TROFIE LIGURI le Specialitá,8001200045770,/garnitures-ingredients/pates,1521.0,0.01,13.0,2.5,72.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17385,M Classic Délices à la tomate et à la mozzarella,7617027046299,/produits-surgeles/plats-cuisines,746.0,1.5,5.0,2.5,21.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17391,Skai cinnamon- gomme à mâcher sans sucre,7616500919631,/chocolat/bonbons-chewing-gum,740.0,0.01,0.1,0.1,71.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17394,MIGROS : BON CHEF : Bouillon de légumes,7613312037348,/garnitures-ingredients/soupes-sauces-bouillon,17.0,1.0,0.5,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17396,POM-BAR Paprika,4000522006906,/aperitif/snacks,2110.0,2.0,3.8,2.9,60.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17398,Sarasay Samba Brazil,7613312003633,/boissons-chaudes-froides/jus-de-fruits-de-legumes,279.0,0.0,0.7,11.0,12.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17402,Coca-Cola,5449000000439,/boissons-chaudes-froides/boissons-sucrees,180.0,0.0,0.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17406,aproz O2 Arôme Pomme,7617500193991,/boissons-chaudes-froides/eau-aromatisee,60.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17411,Skai (Green mint),7616500647909,/chocolat/bonbons-chewing-gum,650.0,0.03,0.2,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17420,Polli olive nere denocciolate,80482437,/garnitures-ingredients/champignons-olives-en-conserve,663.0,2.36,1.1,0.0,0.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17427,M-Classic Bonbons pour la gorge- sans sucre,7610167645018,/chocolat/bonbons-chewing-gum,980.0,0.0,0.0,0.5,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0
17432,Agnesi Sugo al Basilico,80525264,/garnitures-ingredients/soupes-sauces-bouillon,261.0,1.4,1.5,5.4,7.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17435,MIGROS ROYAL CHIPS OLIVEN,7613312018569,/aperitif/chips,2095.0,1.3,7.0,2.5,66.0,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17437,Creme d'or vanille bourbon,7617400041590,/produits-surgeles/glace-entremets,1100.0,0.2,4.5,20.0,22.0,17.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17439,Anna's Best Chicken Sweet \u0026 Sour with jasmine rice ,7613269635628,/plats-cuisines/pizza-menus-snacks,553.0,1.1,5.0,7.0,25.0,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17453,M Budget Biscuits Doubles Farcis,7613269311225,/chocolat/biscuits-gaufres,1996.0,0.7,4.5,24.0,66.0,21.0,11.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17456,Subito Hot tomato,7613269296447,/plats-cuisines/plats-cuisines,157.0,2.8,12.0,13.0,68.0,5.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17465,GOMZ MAXI MIX Confiserie gélifiée,7613269294689,/chocolat/bonbons-chewing-gum,1436.0,0.01,6.0,62.0,77.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17469,Migros Oliven Feta Kalamata \u0026 Amfissa,7617027730341,/garnitures-ingredients/champignons-olives-en-conserve,912.0,3.5,6.0,0.0,1.5,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17471,Alnatura Pumpernickel,4104420056206,/boulangerie/pains-bio-longue-conservation,846.0,1.13,4.2,6.9,38.0,1.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17474,Grill Cheese Steak,7617027140317,/produits-laitiers-oeufs/fromages,1460.0,1.8,19.0,0.5,1.5,30.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17477,Garofalo Radiatori La Pasta di Gragnano presso Napoli,8000139910265,/garnitures-ingredients/pates,1516.0,0.0,14.0,3.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17481,GATORADE COOL BLUE,8001160004329,/boissons-chaudes-froides/boissons-energetiques,99.0,0.13,0.0,3.9,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17487,Smoothie mango- orange- limette- goji,7613269260837,/plats-cuisines/pizza-menus-snacks,254.0,0.02,1.5,12.0,13.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17490,M Classic Tartare Sauce,7616600380508,/garnitures-ingredients/soupes-sauces-bouillon,2170.0,1.1,1.0,0.5,0.5,57.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17494,Soft ice Coffee,7617400045413,/produits-surgeles/glace-entremets,870.0,0.1,3.5,32.0,34.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17496,Migros - Apero - Petits pains,7616700181753,/boulangerie/pains,1118.0,1.7,11.0,3.5,45.0,3.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17501,Migros Olives grecques,22137111,/garnitures-ingredients/champignons-olives-en-conserve,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17504,Chop Stick Asia mix,7617027924320,/garnitures-ingredients/du-monde-entier,1778.0,1.1,13.0,12.0,66.0,11.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17509,Thai Kitchen Pad thai sauce,5021047104853,/garnitures-ingredients/du-monde-entier,963.0,0.0,0.0,0.0,55.8,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17511,Migros Extra Confiture Cyanorrhodon,7616800101163,/petit-dejeuner/confitures,1050.0,0.05,0.5,59.0,61.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17523,Sun Queen Mélange de légumes Méditerranéens,7613269327004,/garnitures-ingredients/legumes-legumes-au-vinaigre,355.0,0.8,2.5,3.5,8.0,4.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17526,EICHHOF Radler SANS ALCOOL,7610096101081,/boissons-chaudes-froides/boissons-daperitif,113.0,0.01,0.5,5.4,6.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17527,M Classic Abricot,7610200371003,/produits-laitiers-oeufs/sere,530.0,0.0,0.0,19.0,20.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17529,Anna's Best Vegi Hummus Nature,7613269511212,/plats-cuisines/pizza-menus-snacks,1626.0,2.8,6.0,0.5,8.0,36.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17533,M Budget TROPICAL,7613269227847,/boissons-chaudes-froides/jus-de-fruits-de-legumes,181.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17534,Migros Sélection Kartoffel Sel | Poivre Noir,7613269193838,/aperitif/chips,2096.0,1.5,7.0,0.0,60.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17551,ALTANATURA Biscottes d'épeautre- non sucrées,4104420056343,/boulangerie/biscottes-pain-croustillant,1638.0,1.0,1.2,2.3,6.7,7.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17557,M-Budget Eau de table à l'arôme de citron,7610200337689,/boissons-chaudes-froides/boissons-sucrees,136.0,0.02,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17558,Migros Bio Oignons,7610632993224,/fruits-et-legumes/legumes,146.0,0.0,1.3,0.0,8.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17560,Alnatura Noix,4104420025066,/boulangerie/ingredients-de-boulangerie,2856.0,0.01,17.0,7.0,11.0,63.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17566,Anna's BEST Olives Corfu,7617027933230,/plats-cuisines/pizza-menus-snacks,826.0,3.3,1.0,0.5,1.5,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17568,Alnatura Cerises griottes,4104420137042,TO_CLASSIFY,289.0,0.01,0.9,9.0,13.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17584,M-Budget Mascarpone,7616600706841,/produits-laitiers-oeufs/fromages,1600.0,0.1,3.5,3.5,3.5,40.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17589,M Budget Sauce Tomate,7616800909400,/garnitures-ingredients/soupes-sauces-bouillon,246.0,1.4,1.5,4.0,9.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17598,Crispy dinde,7613269302551,/produits-surgeles/viande,886.0,1.2,17.0,2.0,13.0,10.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17602,M Classic Spaghetti Pâtes à la semoule de blé dur,7616700015270,/garnitures-ingredients/pates,1490.0,0.1,14.0,2.5,69.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17613,M-Classic Fit Flakes Nature,7610200257338,/mueesli-cereales/cereales,1627.0,0.58,11.0,15.0,80.0,1.5,0.0,3.0,0.0,1.8,0.0,330.0,0.0,0.0,0.0,2.3,10.0,26.0,2.3,4.1
17619,Garofalo Orecchiette,8000139002939,/garnitures-ingredients/pates,357.0,0.0,14.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17621,Bon Chef Bouillon de bœuf ,7613312037485,/garnitures-ingredients/soupes-sauces-bouillon,25.0,0.94,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17628,Chicken Curry Sandwich,7613269250685,/plats-cuisines/pizza-menus-snacks,1052.0,1.3,8.0,6.0,29.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17630,M Classic Noisettes,7610200010414,/boulangerie/ingredients-de-boulangerie,2710.0,0.1,15.0,4.5,7.0,61.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17635,MIGROS  Nids aux noisettes,7613269457985,/boulangerie/boulangerie-patisserie,1735.0,0.2,6.0,53.0,69.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17637,Alnatura Sélection Baies en chocolat,4104420055629,TO_CLASSIFY,2296.0,0.3,8.3,45.3,45.6,36.5,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17644,Migros Miel de Toscane,7613312026472,/petit-dejeuner/miel,1399.0,0.2,0.5,82.0,82.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17646,Agnesi I Fusilli N.78,8001200024249,/garnitures-ingredients/pates,1521.0,0.05,13.0,2.5,72.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17661,Tartelette à l'abricot,7616700007732,/boulangerie/boulangerie-patisserie,1770.0,0.1,4.5,36.0,66.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17666,M Classic Tortellini Tre Colori Basilico,7613269460879,/plats-cuisines/pizza-menus-snacks,800.0,0.83,8.0,1.0,31.0,3.5,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17668,M Budget Morceaux d'ananas au sirop,7610200318312,/garnitures-ingredients/fruits-en-conserve,340.0,0.0,0.5,17.0,19.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17671,Merci Chef! Chèvre Chaud,3523230036061,/produits-laitiers-oeufs/fromages,1244.0,1.3,14.0,2.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17678,Migros BIO Graines de chanvre décortiquées,7613312115138,/mueesli-cereales/cereales,2529.0,0.25,25.0,2.0,16.0,48.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17687,M Classic French Dressing,7613269268031,/garnitures-ingredients/soupes-sauces-bouillon,930.0,1.8,0.9,1.0,1.5,24.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17689,Blévita avec épeautre,7617400035254,/chocolat/blevita,1851.0,1.6,12.0,1.5,67.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17692,Tofu nature,4104420135901,/plats-cuisines/pizza-menus-snacks,514.0,0.05,14.0,0.5,0.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17694,Yupi Marschmallows,4003084012736,/chocolat/bonbons-chewing-gum,1432.0,0.2,4.0,59.0,80.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17696,M Classic Hawaii,7616700145878,/produits-surgeles/pizza,738.0,1.3,10.0,2.0,24.0,4.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17700,Márdel Milk Caramel Spread Clásico,8425206000081,/petit-dejeuner/pates-a-tartiner,1310.0,0.4,7.0,57.0,57.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17711,BEURRE AUX HERBES,7617027582193,TO_CLASSIFY,2375.0,1.5,1.0,0.7,3.5,6.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17715, Knorr Suprême Rüebli Carotte à l'orange et aux croûtons Soupe,7611100132985,/garnitures-ingredients/soupes-sauces-bouillon,182.0,0.93,0.8,1.8,5.1,2.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17717,Kebab Hamburger,7617100208019,/plats-cuisines/convenience,950.0,1.4,20.0,1.0,3.0,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17730,Migros Bio Crevettes,7613269359579,/produits-surgeles/poisson-fruits-de-mer,400.0,0.2,21.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17735,Bon Chef Salsa per pasta Napoli,7613269299356,/garnitures-ingredients/soupes-sauces-bouillon,240.0,1.3,2.0,6.0,9.0,0.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750,Anna's Best Potage froid aux légumes,7613269685234,/plats-cuisines/pizza-menus-snacks,261.0,0.58,1.0,3.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17759,Alnatura Bio Chips im Kessel gebacken Romarin \u0026 Sel Marine,4104420139947,/aperitif/chips,2108.0,0.8,8.0,0.5,52.0,28.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17764,Thomy Mayonnaise aux herbes,7610100059308,/garnitures-ingredients/soupes-sauces-bouillon,3010.0,1.3,0.9,0.8,0.9,80.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17768,Knorr Thailandisches Green Curry Thaï,8710908920585,/plats-cuisines/plats-cuisines,646.0,0.48,8.1,2.5,13.0,7.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17770,The Frozen Butcher Chicken Burger ,7613312139400,/produits-surgeles/viande,897.0,1.0,17.0,0.5,0.7,16.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17774,THOMY  moutarde de Dijon au vin blanc,7610100032134,/garnitures-ingredients/soupes-sauces-bouillon,750.0,0.0,8.9,0.0,3.7,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17781,Knorr Original Aromat,7611100054713,/garnitures-ingredients/epices-herbes,602.0,57.9,13.0,8.0,16.0,3.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17785,M Classic Fonds D'Artichauts,7613269357889,/garnitures-ingredients/legumes-a-salade,155.0,1.5,1.5,1.5,4.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17787,M Classic Sauce à l'ail,7616600706773,/garnitures-ingredients/soupes-sauces-bouillon,1410.0,1.9,1.5,0.5,3.0,36.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17796,Léger Pâté de volaille,7617027118217,/garnitures-ingredients/viande-en-conserve,577.0,2.2,16.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17799,Migros Bio Boisson au riz sans lait,7613269588375,/produits-laitiers-oeufs/lait-boissons-lactees,280.0,0.0,0.5,2.0,11.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17807,M Classic : Filets de maquereaux,7610200027061,/garnitures-ingredients/poisson-en-conserve,785.0,0.88,24.0,0.5,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17811,Tradition ASSORTIMENT SANS CONSERVATEURS COLORANTS,7617400037449,/chocolat/biscuits-gaufres,1913.0,0.28,6.0,32.0,64.0,19.0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17816,Fraise : Biscuits sablés avec fourrage à la fraise,7617400034349,/chocolat/specialites,1723.0,0.32,3.5,46.0,71.0,12.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17822,Leerdammer Lightlife,8721800021294,/produits-laitiers-oeufs/fromages,1130.0,1.6,29.5,0.1,0.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17824,M-Classic Bonbons glaçons,7613269334323,/chocolat/bonbons-chewing-gum,1651.0,0.0,0.0,68.0,96.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17836,Subito à la carte Poulet Madras,7616800213057,/plats-cuisines/plats-cuisines,420.0,1.0,11.0,4.5,7.0,3.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17840,Bon Chef Premium Crème À La Truffe,7613269235569,/garnitures-ingredients/soupes-sauces-bouillon,360.0,1.2,2.0,1.5,6.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17847,Petit Navire Filets de Maquereaux à la Moutarde à L'Ancienne,3019080040070,/garnitures-ingredients/poisson-en-conserve,933.0,1.0,13.0,1.2,2.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17851,ORIGINAL RÖSTI Pommes de terre prêtes à cuire,7616800460291,/garnitures-ingredients/pommes-de-terre-spaetzli,465.0,0.9,2.0,0.5,17.0,3.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17855,Alnatura Bio Schoko Dinkel Kugeln Vollmilch,4104420054509,/chocolat/sain-bio,2107.0,0.51,7.5,33.6,52.6,28.3,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17858,Bonherba classique Aux herbes- sans sucres,7610167616537,/chocolat/bonbons-chewing-gum,960.0,0.0,0.0,0.5,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0
17862,Joghurt Crunchy,7613269494645,/produits-laitiers-oeufs/birchermueesli,560.0,0.2,5.0,11.0,17.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17864,Migros Bio FARMER Soft Pomme Amarante Chia,7613312061558,/mueesli-cereales/barres-de-cereales,1520.0,0.68,5.0,39.0,69.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17868,Sicilia Jus De Limette,76106071,/boissons-chaudes-froides/jus-de-fruits-de-legumes,120.0,0.01,0.5,1.7,7.2,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17873,Reine Dijon Moutarde De Dijon forte,7616700143416,/garnitures-ingredients/soupes-sauces-bouillon,730.0,5.5,8.0,2.0,7.0,12.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17875,Beurre facile à tartiner,7617300725231,/produits-laitiers-oeufs/beurre,3090.0,0.0,0.9,0.9,0.9,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17877,Knorr Sauce de rôti liée ,7611100442329,/garnitures-ingredients/soupes-sauces-bouillon,100.0,1.3,0.7,2.2,5.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17879,Stimorol : Spearmint Flavour : 7 Packs,7622210080677,/chocolat/bonbons-chewing-gum,671.0,0.01,0.4,0.1,63.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17887,SUBITO : Carnaroli-Risoto Zafferano,7613269301226,/plats-cuisines/plats-cuisines,1550.0,3.1,8.0,4.5,71.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17894,MIGROS BIO Ravioli Napoli,7616800823492,/plats-cuisines/plats-cuisines,425.0,1.0,4.5,3.0,13.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17899,CHOP STICK ASIAN FOOD Sauce de soja,7613312045411,/garnitures-ingredients/du-monde-entier,201.0,15.5,7.0,0.5,3.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17907,Lindt Splendor,7616500012004,/chocolat/chocolat,2330.0,0.15,7.0,48.0,50.0,36.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17919,Bresaola della Valtellina I.G.P. punta d'anca,7617027880121,/viande/viande-sechee-jambon,698.0,4.6,33.2,0.5,0.5,3.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17921,Migros Bio Cornichons,7610200315663,/garnitures-ingredients/legumes-legumes-au-vinaigre,102.0,1.7,0.6,2.5,4.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17934,Condy Concombres épices à l'aigre-doux Aigre,7617027853118,/garnitures-ingredients/legumes-legumes-au-vinaigre,161.0,1.5,1.0,4.5,8.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17937,Hacienda Don Pablo Huile d'olive extra vierge,7617027160964,/garnitures-ingredients/ingredients-de-cuisson,3367.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
